,Hedge,HedgeContext,FativeVerb,FactiveVerbContext,AssertiveVerb,AssertiveVerbContext,ImplicativeVerb,ImplicativeVerbContext,ReportVerb,ReportVerbContext,StrongSub,StrongSubContext,WeakSub,WeakSubContext,PositiveWord,PositiveWordContext,NegativeWord,NegativeWordContext,BiasLexicon
18,1.36986301369863,5.47945205479452,0.0,0.0,4.10958904109589,15.068493150684931,2.73972602739726,10.95890410958904,12.32876712328767,43.83561643835616,4.10958904109589,16.43835616438356,12.32876712328767,43.83561643835616,2.73972602739726,10.95890410958904,6.8493150684931505,21.91780821917808,24.65753424657534
19,0.0,0.0,0.5319148936170213,2.127659574468085,4.787234042553192,19.148936170212767,2.127659574468085,8.51063829787234,10.638297872340425,38.82978723404255,12.76595744680851,43.61702127659575,12.23404255319149,38.82978723404255,1.5957446808510638,6.382978723404255,14.361702127659576,46.27659574468085,24.46808510638298
20,0.0,0.0,1.3793103448275863,5.517241379310345,3.67816091954023,14.022988505747128,3.4482758620689653,13.563218390804598,7.586206896551724,25.74712643678161,6.206896551724138,22.06896551724138,20.229885057471265,56.09195402298851,2.9885057471264367,11.724137931034482,11.264367816091953,37.47126436781609,28.735632183908045
21,2.575107296137339,10.300429184549357,0.8583690987124464,2.575107296137339,5.579399141630901,19.313304721030043,0.4291845493562232,1.7167381974248928,9.44206008583691,33.47639484978541,8.583690987124463,30.90128755364807,14.592274678111588,43.776824034334766,2.1459227467811157,8.583690987124463,5.579399141630901,21.888412017167383,23.17596566523605
22,0.9523809523809524,3.8095238095238098,0.0,0.0,5.714285714285714,20.952380952380953,0.9523809523809524,3.8095238095238098,6.666666666666667,24.761904761904763,7.6190476190476195,28.57142857142857,10.476190476190476,31.428571428571427,1.9047619047619049,7.6190476190476195,7.6190476190476195,28.57142857142857,26.666666666666668
23,2.898550724637681,10.869565217391305,0.36231884057971014,1.4492753623188406,3.6231884057971016,14.492753623188406,2.1739130434782608,8.695652173913043,10.144927536231885,35.869565217391305,10.869565217391305,35.869565217391305,12.318840579710146,36.95652173913043,4.710144927536232,15.579710144927535,5.797101449275362,23.18840579710145,22.10144927536232
24,0.53475935828877,2.13903743315508,1.06951871657754,4.27807486631016,7.4866310160427805,27.27272727272727,0.53475935828877,2.13903743315508,12.834224598930483,42.780748663101605,5.88235294117647,22.459893048128343,12.299465240641712,38.50267379679144,1.06951871657754,4.27807486631016,8.02139037433155,29.946524064171122,28.342245989304814
25,2.293577981651376,9.174311926605505,0.45871559633027525,1.834862385321101,6.422018348623854,23.394495412844037,0.9174311926605505,3.669724770642202,7.79816513761468,27.981651376146786,6.8807339449541285,25.688073394495415,9.63302752293578,31.19266055045872,5.045871559633028,19.26605504587156,5.963302752293578,19.26605504587156,28.899082568807337
26,0.5555555555555556,2.2222222222222223,0.0,0.0,3.888888888888889,13.88888888888889,1.1111111111111112,4.444444444444445,11.666666666666666,39.44444444444444,2.7777777777777777,11.11111111111111,5.555555555555555,21.666666666666668,1.6666666666666667,6.111111111111111,0.0,0.0,20.555555555555554
27,1.4492753623188406,4.830917874396135,1.4492753623188406,5.797101449275362,3.864734299516908,14.975845410628018,2.898550724637681,11.594202898550725,12.560386473429952,42.99516908212561,8.212560386473431,27.053140096618357,14.492753623188406,47.82608695652174,2.898550724637681,9.66183574879227,6.763285024154589,24.637681159420293,26.570048309178745
28,1.3793103448275863,5.517241379310345,0.6896551724137931,2.7586206896551726,4.137931034482759,15.172413793103448,0.0,0.0,10.344827586206897,34.48275862068966,5.517241379310345,21.379310344827587,8.275862068965518,29.655172413793103,2.0689655172413794,8.275862068965518,3.4482758620689653,13.10344827586207,24.137931034482758
29,2.976190476190476,10.714285714285714,0.0,0.0,4.166666666666666,15.476190476190476,0.0,0.0,14.880952380952381,50.0,9.523809523809524,32.73809523809524,12.5,43.452380952380956,4.761904761904762,16.071428571428573,2.976190476190476,10.119047619047619,25.0
30,1.1235955056179776,4.119850187265917,0.7490636704119851,2.9962546816479403,3.3707865168539324,13.48314606741573,1.6853932584269662,6.741573033707865,8.05243445692884,28.83895131086142,11.985018726591761,41.01123595505618,16.666666666666664,52.05992509363296,4.681647940074907,17.415730337078653,11.235955056179774,38.38951310861423,24.9063670411985
31,0.0,0.0,0.8130081300813009,3.2520325203252036,1.6260162601626018,6.504065040650407,0.0,0.0,7.317073170731707,26.01626016260163,8.94308943089431,22.76422764227642,13.008130081300814,42.27642276422765,4.0650406504065035,14.634146341463413,3.2520325203252036,12.195121951219512,25.203252032520325
32,1.9138755980861244,7.655502392344498,0.4784688995215311,1.9138755980861244,1.4354066985645932,5.741626794258373,3.827751196172249,15.311004784688995,4.30622009569378,15.789473684210526,5.263157894736842,19.138755980861244,20.574162679425836,57.41626794258373,1.4354066985645932,5.741626794258373,11.483253588516746,41.14832535885167,28.22966507177033
33,1.7766497461928936,6.598984771573605,0.25380710659898476,1.015228426395939,1.5228426395939088,5.32994923857868,1.2690355329949239,4.568527918781726,4.314720812182741,15.48223350253807,6.852791878172589,23.3502538071066,17.00507614213198,51.26903553299492,8.629441624365482,29.187817258883246,4.060913705583756,13.705583756345177,28.680203045685282
34,0.9259259259259258,3.0864197530864197,0.6172839506172839,2.4691358024691357,6.172839506172839,22.839506172839506,0.6172839506172839,2.4691358024691357,9.876543209876543,33.95061728395062,6.481481481481481,24.382716049382715,9.876543209876543,31.48148148148148,2.1604938271604937,8.641975308641975,7.4074074074074066,26.234567901234566,31.790123456790127
35,0.904977375565611,3.619909502262444,0.4524886877828055,1.809954751131222,3.619909502262444,14.479638009049776,0.4524886877828055,1.809954751131222,12.217194570135746,43.89140271493213,10.407239819004525,37.55656108597285,13.122171945701359,40.723981900452486,5.88235294117647,22.171945701357465,6.787330316742081,23.076923076923077,24.8868778280543
36,1.2096774193548387,4.838709677419355,2.0161290322580645,7.258064516129033,4.435483870967742,16.93548387096774,1.2096774193548387,4.032258064516129,11.693548387096774,37.5,10.887096774193548,37.903225806451616,12.096774193548388,38.70967741935484,6.451612903225806,24.193548387096776,6.854838709677419,25.0,19.758064516129032
37,3.0395136778115504,11.55015197568389,2.127659574468085,7.90273556231003,5.167173252279635,20.060790273556233,1.82370820668693,6.68693009118541,5.47112462006079,21.27659574468085,7.598784194528875,26.13981762917933,13.98176291793313,44.984802431610944,6.68693009118541,24.620060790273556,3.343465045592705,12.158054711246201,27.659574468085108
38,1.7937219730941705,6.278026905829597,0.4484304932735426,1.7937219730941705,4.484304932735426,17.937219730941703,2.242152466367713,8.071748878923767,12.10762331838565,40.80717488789238,8.968609865470851,28.699551569506728,9.417040358744394,32.28699551569507,1.345291479820628,5.381165919282512,8.071748878923767,26.905829596412556,23.766816143497756
39,0.5586592178770949,2.2346368715083798,0.0,0.0,3.35195530726257,13.40782122905028,0.5586592178770949,2.2346368715083798,8.379888268156424,28.49162011173184,11.1731843575419,29.05027932960894,12.290502793296088,43.575418994413404,7.262569832402235,24.581005586592177,5.58659217877095,17.877094972067038,28.49162011173184
40,0.0,0.0,1.5444015444015444,6.177606177606178,0.7722007722007722,3.088803088803089,1.5444015444015444,6.177606177606178,1.9305019305019304,7.722007722007722,5.7915057915057915,19.69111969111969,10.81081081081081,35.13513513513514,3.861003861003861,14.285714285714285,1.9305019305019304,7.722007722007722,24.71042471042471
41,0.39215686274509803,1.1764705882352942,1.1764705882352942,4.705882352941177,6.2745098039215685,23.52941176470588,0.7843137254901961,3.1372549019607843,9.411764705882353,33.33333333333333,7.8431372549019605,27.450980392156865,11.372549019607844,38.82352941176471,5.098039215686274,19.607843137254903,3.1372549019607843,11.76470588235294,27.450980392156865
42,3.1847133757961785,12.738853503184714,0.0,0.0,8.280254777070063,31.210191082802545,0.6369426751592357,2.547770700636943,13.375796178343949,44.5859872611465,10.191082802547772,34.394904458598724,10.191082802547772,33.75796178343949,0.6369426751592357,2.547770700636943,14.012738853503185,43.94904458598726,33.75796178343949
43,0.5714285714285714,2.2857142857142856,1.7142857142857144,6.857142857142858,2.857142857142857,9.142857142857142,4.0,15.428571428571427,8.0,26.857142857142858,7.428571428571429,26.285714285714285,19.428571428571427,51.42857142857142,4.0,16.0,13.142857142857142,42.285714285714285,29.714285714285715
44,1.6666666666666667,6.666666666666667,1.6666666666666667,6.666666666666667,2.5,10.0,0.0,0.0,12.5,43.333333333333336,7.5,28.333333333333332,12.5,44.166666666666664,1.6666666666666667,6.666666666666667,7.5,27.500000000000004,25.833333333333336
45,1.3715710723192018,4.987531172069826,0.7481296758104738,2.9925187032418954,1.8703241895261846,7.107231920199501,0.8728179551122194,3.366583541147132,6.109725685785536,22.069825436408976,4.987531172069826,18.07980049875312,12.593516209476311,41.895261845386536,4.86284289276808,17.955112219451372,3.2418952618453867,12.219451371571072,23.690773067331673
46,0.0,0.0,1.4925373134328357,5.223880597014925,2.9850746268656714,11.940298507462686,2.9850746268656714,10.44776119402985,5.970149253731343,20.149253731343283,3.3582089552238807,12.686567164179104,16.791044776119403,50.0,3.3582089552238807,12.686567164179104,4.850746268656716,16.791044776119403,25.74626865671642
47,0.40816326530612246,1.6326530612244898,0.40816326530612246,1.6326530612244898,6.122448979591836,23.26530612244898,1.6326530612244898,6.530612244897959,12.653061224489795,42.857142857142854,10.204081632653061,33.46938775510204,14.69387755102041,50.204081632653065,4.081632653061225,15.510204081632653,8.571428571428571,29.795918367346943,29.38775510204082
48,1.0309278350515463,4.123711340206185,0.5154639175257731,2.0618556701030926,4.123711340206185,16.49484536082474,1.5463917525773196,6.185567010309279,13.917525773195877,43.81443298969072,11.855670103092782,40.20618556701031,12.886597938144329,44.329896907216494,2.5773195876288657,10.309278350515463,8.762886597938143,30.927835051546392,25.773195876288657
49,0.6493506493506493,2.5974025974025974,0.0,0.0,7.142857142857142,24.675324675324674,0.0,0.0,12.987012987012985,43.506493506493506,7.792207792207792,25.324675324675322,18.181818181818183,48.701298701298704,1.2987012987012987,5.194805194805195,5.844155844155844,20.12987012987013,29.87012987012987
50,1.6042780748663104,5.88235294117647,0.53475935828877,2.13903743315508,6.951871657754011,25.668449197860966,1.06951871657754,4.27807486631016,13.368983957219251,44.919786096256686,10.16042780748663,35.294117647058826,10.16042780748663,33.155080213903744,1.06951871657754,4.27807486631016,3.7433155080213902,14.973262032085561,29.946524064171122
